Company,Username,City,State,Date,Rating,Review,Distance,Cost,Cost.per.Mile,Sqft.Moved
U-Haul,Brian G,Fairfax,VA,2014-09-03,4,"Booking was fairly easy except my reservation changed places and times the day before so I had to make calls to get it back to the time I needed the truck. Customer service was helpful both on the phone and at the pick-up location. I did not compare pirces, have always used U-Haul. Truck was in decent shape, kind of older, but adequate for my needs. I will definately use uhaul again as they are always accomodating.",100.0,120.0,1.2,
U-Haul,Daniel D,Newington,CT,2014-09-03,4,Was well priced with no hassles.,10.0,100.0,10.0,
U-Haul,Daniel T,Maricopa,AZ,2014-09-03,5,Everything about this move was excellent! And the people they recommended to help were terrific! Would use them again in a heart beat!!,23.0,150.0,6.52,
U-Haul,Brad B,Lewisville,TX,2014-09-03,5,"It was simple to book the truck and trailer that I wanted online. Once I got there, we found out that I needed a different trailer type and they fixed that with no problems. The drive was smooth and returning the equipment was smooth as well. Would definitely use again.",800.0,800.0,1.0,
U-Haul,cathy f,Denver,NC,2014-09-03,5,Easy reservation,50.0,100.0,2.0,
U-Haul,Rachael S,Chicago,IL,2014-09-03,3,The company decided to downgrade my truck without telling me while also pushing back my start time by 4 hours. Thank goodness I had the sense to call them the day before the move to confirm my details. Once I got mad enough and got a supervisor on the phone they made things right by upgrading my truck for free and allowing me to pick it up on time.,35.0,200.0,5.71,
U-Haul,cassandra j,Denver,CO,2014-09-03,5,"Booked on the phone, was quick and easy. Service was friendly, movers were courteous and efficient. Price was one of the cheaper options especially since I booked the movers a week or less in advance. The uhaul truck was rented by me, just had your two guys help load my stuff.",1400.0,1500.0,1.07,
U-Haul,Laura E,Rockport,ME,2014-09-03,2,Truck was in poor shape. Very uncomfortable ride. Not pleased.,600.0,600.0,1.0,
U-Haul,Kevin D,Loveland,CO,2014-09-03,4,Truck was new and in good condition. Rental process was simple as expected.,15.0,50.0,3.33,
U-Haul,Tricia J,Williamsburg,VA,2014-09-03,4,Overall a positive experience. Had no problems with truck and the people I dealt with were pleasant and efficient. I would use them again.,1800.0,2000.0,1.11,
U-Haul,Julius W,Sarasota,FL,2014-09-03,5,The transportation company was very helpful and gave great advise on how to best handle my relocation from Texas to Florida.,1800.0,400.0,0.22,
U-Haul,Gale B,Chicago,IL,2014-09-03,4,Experience booking the truck was good. The Fullerton Uhaul location has excellent staff. I would use them again.,3.0,50.0,16.67,
U-Haul,Beau S,Springfield,VA,2014-09-03,4,"They were great to deal with, and inexpensive. The only issue was that the inside of the truck leaked water, so anything on the floor during the move got wet as it was raining the day we moved.",4.0,50.0,12.5,
U-Haul,keri d,Laguna Vista,TX,2014-09-03,5,Very professional movers.,2.0,200.0,100.0,
U-Haul,Michelle C,Harrisburg,PA,2014-09-03,5,I used Uhaul twice in 2013 and had very positive experiences both times. I used a box truck for the first move and a pull behind trailer for the second. The customer service for the pull behind was exceptional as I moved to another state and needed to figure out where to drop it off. I would use Uhaul again and I would recommend them to friends.,1000.0,400.0,0.4,
U-Haul,DAN G,Las Vegas,NV,2014-09-03,1,"THEY ARE NO GOOD THE RUINED MY BELONGS , BROKE MY MIRROR DAMAGED MY FURNTURE, BROKE MY DESK CAHIR SCRATCHED MY FURNTURE THEY ARE BELOW zero",1.0,450.0,450.0,
U-Haul,Molly S,Dallas,TX,2014-09-03,4,"I had no issues with Uhaul, everything worked as I had hoped.",280.0,2000.0,7.14,
U-Haul,Ash P,Los Angeles,CA,2014-09-03,5,Very Good,150.0,500.0,3.33,
U-Haul,Kelly W,Miami Beach,FL,2014-09-03,5,Great workers! Great attitudes! They both did an excellent job.,10.0,75.0,7.5,
U-Haul,Alexandra N,Brookline,MA,2014-09-03,4,They were one of the very few that had a size truck that we needed,1.0,900.0,900.0,
U-Haul,Kiersten K,Decatur,GA,2014-09-03,4,I was able to book the truck online and everyone at the store was very friendly. It was by far the cheapest way for me to move and everything was in good condition. I was able to park the truck in the lot for a couple of days until I was able to move into my new place which was very helpful.,5.0,200.0,40.0,
U-Haul,Doug H,Austin,TX,2014-09-03,4,"The booking and customer service was excellent. We rented a 12' truck and everything was as expected. The only downside was that there weren't enough drop off spots at the drop off location we had selected so we had to drive out of our way to drop the truck off after the move. Understandably, it's not the number one thing you want to be doing when you're finished moving.",280.0,70.0,0.25,
U-Haul,Mark W,Austin,TX,2014-09-03,3,My experience was very average. The rental office was helpful and the truck was in good working order.,10.0,200.0,20.0,
U-Haul,Sharon P,New Orleans,LA,2014-09-03,3,Other than 3 Men and Truck putting a pretty substantial scratch on my bedroom dresser all else went alright.,15.0,300.0,20.0,
U-Haul,William N,Arlington,TX,2014-09-03,5,"have use them in the past , would use them again in the future. Every vehicle we have rented has been clean and in good shape, well maintained.",350.0,200.0,0.57,
U-Haul,Daniella D,Citrus Heights,CA,2014-09-03,5,The price was reasonable and the movers were hard working and extremely polite and we'll mannered,400.0,700.0,1.75,
U-Haul,Akande D,Phoenix,AZ,2014-09-03,4,"On time, friendly, great staff!",200.0,250.0,1.25,
U-Haul,Ashley S,New York,NY,2014-09-03,4,"Booked online, great price, condition as expected, have use them before and will continue to do so.",280.0,300.0,1.07,
U-Haul,Sharon S,Baton Rouge,LA,2014-09-03,5,"Used them based on past moves, easy access to return truck, booked them on-line had no issues. Truck in okay condition, dash speedometer area was cracked but overall truck in good mechanical condition. Yes, would use them again due to availability of trucks.",500.0,1000.0,2.0,
U-Haul,Lucie H,Long Beach,CA,2014-09-03,4,UHaul went well; was able to book almost everything online. Truck was available on time and was glad to have after hours key drop off as we were not sure when we would finish,15.0,30.0,2.0,
U-Haul,George Z,Orlando,FL,2014-09-03,4,"I have no complains at all, it was a very good experience all around.",300.0,350.0,1.17,
U-Haul,Norman D,Baytown,TX,2014-09-03,4,Workers arrived on time and were good to work with.,250.0,500.0,2.0,
U-Haul,Mark R,Wilmington,DE,2014-09-03,5,Truck was great and easy to drive. Pick up and drop off were simple.,500.0,750.0,1.5,
U-Haul,Joshua G,Washington,DC,2014-09-03,5,Booking the truck online was easy. Pickup was also quick and painless. The truck was in great condition and performed perfectly even in some rough weather. I would definitely recommend U-Haul.,2700.0,2500.0,0.93,
U-Haul,Michael S,Longview,TX,2014-09-03,3,They were easy to work with and got me pointed in the right direction. If I ever move again I will strongly look into their services again.,10.0,100.0,10.0,
U-Haul,Diana G,Kings Park,NY,2014-09-03,4,I went online to find a UHaul location and then called the closest one. They had a truck available. I booked it. It was ready when I went to pick it up. The women who worked there was very nice at pick up and drop off. The truck ran well and I would definetely use them again. Turned out to be a bit more expensive than I had planned but all the charges were spelled out.,80.0,200.0,2.5,
U-Haul,Cary B,Davidson,NC,2014-09-03,1,My experience with Uhaul was not good. I made a reservation with my credit card over 30 days in advanced. When I called to confirm it two days before my reservation I was told that they were not going to honor my reservation as they do not take reservations. I was upset as I was moving out of state and assumed when making the reservation and giving my credit card to reserve a vehicle would give me a vehicle. After numerous calls to customer service a vehicle was miraculously found. When I picked up the vehicle additional charges were not disclosed but at this point I had no other options. Dealing with customer service after the fact was a nightmare. The truck leaked and ruined my mattress and lost several boxes of books. Even with pics they basically said they couldn't help me. Would never do business with them again.,875.0,2000.0,2.29,
U-Haul,Shane B,Wilsonville,OR,2014-09-03,5,I am familiar with Uhaul and used to work with them so I chose them. The location in Woodburn I used was great and all the equipment and truck worked excellent.,15.0,75.0,5.0,
U-Haul,Beth Y,Drexel Hill,PA,2014-09-03,5,Great service!!,280.0,400.0,1.43,
U-Haul,Tommy W,Dallas,TX,2014-09-03,5,"Booked via phone, no problems and quick, service was very knowledgable. Pick up and drop off were both simple and easy. Truck was in good condition. Chose rental at the same place as the storage units. Would gladly use again.",2.0,50.0,25.0,
U-Haul,cristina a,Pittsburgh,PA,2014-09-03,5,The truck was ready and waiting for us.,20.0,60.0,3.0,
U-Haul,Gidget F,Vancouver,WA,2014-09-03,3,I did not like the fuel reimbursement procedure that they have. As a result I ended up paying at least $ 20.00 more in gas then I actually owed. And they would not refund it.,10.0,150.0,15.0,
U-Haul,Curtis G,Los Angeles,CA,2014-09-03,4,"I used online and phone booking. The phone booking was very friendly and helpful. The guy at pick-up was kind of a frat boy, but did his job well. Their prices were way cheaper than competitors. The truck was a good condition, especially the can. I chose them strictly on price. I would use them again. Interesting tidbit , their hand truck is too heavy to easily take boxes up stairs.",200.0,220.0,1.1,
U-Haul,Mike D,Lincolnton,GA,2014-09-03,5,"We used a local company we have used in the past. Truck was in excellent condition, very reasonable price, and customer service was exceptional.",50.0,150.0,3.0,
U-Haul,Shawn C,Delray Beach,FL,2014-09-03,4,"Received a great discount code online for the truck. Had to drive too far to pick up as that was only location that had size I needed. Ride was good, but would've liked cruise control.",1500.0,2500.0,1.67,
U-Haul,Marianna C,Virginia Beach,VA,2014-09-03,5,"I love that I was able to book our reservation online. This greatly shortened our time in line. The truck ran great, was easy to drive and clean.",5.0,200.0,40.0,
U-Haul,Jennifer J,Rockwall,TX,2014-09-03,5,The were gentlemen very careful about our furniture.very helpful. We truly enjoyed them. They arribed on time and never stopped until finished,8.0,120.0,15.0,
U-Haul,kelci h,Winthrop,MA,2014-09-03,1,"the truck pulled really bad, you had to drive with the wheel totally crooked",40.0,300.0,7.5,
U-Haul,Alexandra R,Providence,RI,2014-09-03,4,"I chose UHaul for convenience and booked online. I had difficulty with the hours for pickup and availablity of the ordered product and the staff was not accommodating at first, but eventually they helped and I was able to pick up the appropriate trailer.",300.0,250.0,0.83,
U-Haul,Robert J,Franklin,MA,2014-09-03,3,"Decent service, no problems, have used many times in the past. Will use again if need arises.",1000.0,600.0,0.6,
U-Haul,Janet S,Oklahoma City,OK,2014-09-03,5,Uhaul was very very helpful in all aspects. Booked online.,10.0,100.0,10.0,
U-Haul,Dean C,Sacramento,CA,2014-09-03,4,"Booked the truck, with moving cart and blankets on line. Booking went smoothly but the truck pick-up agent said he didn't have blankets or cart, had to pick them up at second location. Truck return in destination city went very smoothly.",420.0,580.0,1.38,
U-Haul,Laura E,Houston,TX,2014-09-03,3,-Booked online; only movers; rented truck and drove separately -customer service was very good - Price was excellent- main reason I chose this company -Yes would use again and recommend to friends,250.0,250.0,1.0,
U-Haul,Lakisha M,Glastonbury,CT,2014-09-02,4,The guys were GREAT. I would recommend Hire a Helper if you are tired of your things going missing or being damaged with moving company. This was a great way to have the help you need without the concern of when or where are my things..,380.0,450.0,1.18,800.0
U-Haul,Lakisha M,Lusby,MD,2014-09-02,4,Transportation is not an issue for this company as I moved self with U-Haul. Use company for placing things on/off truck.,380.0,450.0,1.18,1800.0
U-Haul,Stacy S,Hopkins,MN,2014-09-02,5,Really a great move all around!,15.0,100.0,6.67,1000.0
U-Haul,Cindy P,Saint Louis,MO,2014-09-02,2,I will not use UHaul again.,2200.0,1500.0,0.68,1475.0
U-Haul,Robert T,Boulder,CO,2014-09-02,4,We had a new UHAUL truck. It was easy to drive.,1500.0,1400.0,0.93,
U-Haul,Robert T,Laguna Beach,CA,2014-09-02,4,We had a brand new truck. It was easy to drive.,1500.0,1400.0,0.93,
U-Haul,Alison J,Rogers,AR,2014-09-02,4,"Got the job done. UHAUL didn't have alot of furniture blankets and we had the ""local"" truck...which was old, but got everything moved. So no issues really.",2.0,50.0,25.0,4100.0
U-Haul,Ronda d,Hatfield,PA,2014-09-01,5,I needed help very quickly and they came through for me .,11.0,100.0,9.09,1500.0
U-Haul,Amy B,Reston,VA,2014-09-01,5,"excellent, would move this way again if/when needed",150.0,235.0,1.57,2000.0
U-Haul,Abigail A,San Diego,CA,2014-08-31,4,As expected.,550.0,660.0,1.2,1000.0
U-Haul,Joe H,Madison,WI,2014-08-31,3,Guys were great. Super polite and helpful beginning to end.,80.0,,,850.0
U-Haul,Allen M,Chesterfield,VA,2014-08-31,5,Never had trouble with UHaul.,22.0,100.0,4.55,2000.0
U-Haul,DAVID K,Milliken,CO,2014-08-30,5,Great,,1500.0,,3000.0
U-Haul,Harry K,Los Angeles,CA,2014-08-30,4,Uhaul was fine. Very busy holiday weekend. Thank God I reserved my truck as they were maxed out with renting for that day! They were trying to make the best of it. Very busy day and the customers were rather rude. But the Uhaul workers stayed strong and professional.,15.0,150.0,10.0,400.0
U-Haul,Scott M,Smyrna,GA,2014-08-30,5,Booked last minute... Went off much easier and quickly than expected!,950.0,1000.0,1.05,3000.0
U-Haul,Andrew C,Middletown,CT,2014-08-30,4,"I reserved a truck online and they switched the location to a sketchy place 20 miles away instead of the location right down the road that I requested. They ran out of furniture pads that I ordered 2 weeks earlier and didn't have the mattress bags I ordered online either. The truck was great. It fit our stuff and ran well. And the drop-off location was very nice, too.",600.0,840.0,1.4,900.0
